id,evaluation
1165468,black
6483458,black
24017042,equal
35489002,white
25031299,black
7118115,black
34004869,equal
8188206,equal
16917306,equal
5361916,equal
16616718,equal
3813044,equal
23291370,white
27388897,black
11133336,black
17467798,black
17391186,equal
29708084,equal
34827899,black
20882630,equal
5809740,white
17372736,equal
30394924,equal
27378022,equal
35387555,black
27297121,black
33923376,equal
8271356,equal
9956166,black
28887050,white
35526385,white
15110153,equal
14040922,equal
30288324,equal
19023665,white
7928509,equal
8843311,black
11973654,white
12502620,black
33378127,black
22984089,white
20231365,equal
15530297,equal
29763004,equal
8705853,white
13649783,equal
11405803,equal
4613975,white
27842940,black
19461733,black
18699392,equal
12604736,white
8796316,white
27301975,equal
29974997,black
36698072,white
23094122,white
27794365,white
31004783,black
13158642,black
22549012,black
13207,white
25440678,equal
30646631,white
19935024,equal
21503426,black
27058126,white
2923740,equal
5621440,white
31773904,black
32332652,white
30789203,white
17754308,equal
20457103,black
21213552,white
21908175,black
1937187,black
14089061,white
5146577,black
32881825,equal
6034063,black
6206478,white
24752749,equal
25777517,black
21533988,white
22660560,white
20058235,black
11807572,equal
21233082,white
731931,equal
18847861,white
5402303,white
6558255,white
32791753,white
13472390,white
25629854,white
3848645,black
9491165,equal
27255987,equal
33278520,equal
19758673,black
22700366,white
23078309,black
16159109,white
3380543,white
1616224,black
1517252,white
3257484,white
33508450,black
30213418,white
32793581,black
25898998,white
8529486,black
6706839,black
25667759,white
4929723,equal
2511350,white
26704674,equal
793781,black
32757171,black
27362926,white
34136956,black
29263099,white
13100568,equal
36502580,white
13791452,black
22142483,equal
7911076,equal
37051602,white
17463361,black
13366239,black
9158714,white
9150007,white
9227230,black
25979748,white
34367633,equal
27811044,black
2509676,equal
24665847,white
26383138,equal
9016242,equal
16400803,black
11701529,black
19028615,white
21922835,equal
2189528,equal
35441749,white
7402410,black
431036,white
35863224,equal
11431945,white
28076981,equal
22871020,black
36675607,equal
9437007,equal
28214935,white
28204635,black
18745534,black
23987584,black
11182646,equal
35901860,equal
21749805,equal
33256168,black
7299885,white
33539467,equal
928541,black
23880149,black
27436533,black
8555646,equal
27209973,equal
31906510,equal
27796279,white
23060867,black
6456751,white
20126183,black
31217696,black
3152428,equal
30098608,white
7756185,black
30772108,black
26842849,white
34175967,white
745566,white
1872786,white
17458581,equal
28452543,black
33729655,equal
15595275,black
31750086,white
3682663,equal
17128649,white
5269450,equal
4123825,black
24838617,black
22574128,black
29536108,black
33275482,white
27790679,equal
17548777,white
15349706,equal
12151168,black
21626727,black
266655,white
15826379,white
9935398,equal
9083491,black
36583273,black
18989573,equal
25412248,black
5681412,black
11074664,equal
4468437,white
31680397,white
5819420,black
24855700,black
37075115,equal
34112377,black
22527632,black
36776749,white
6449646,white
10925035,equal
5990482,white
36110144,white
20788920,equal
22559379,black
32658146,black
26226452,black
21980197,white
23352642,equal
15540929,equal
22261521,equal
32996919,equal
3834759,equal
1185481,black
28501306,equal
19706083,white
28899758,equal
25489300,equal
23541890,white
25127696,white
29315308,black
32356302,black
26571066,black
26347997,white
6188210,equal
17101411,white
30180311,black
5356065,equal
17530974,black
16035946,black
35862946,white
4948186,equal
17616765,black
8784772,black
5864968,white
22716293,equal
36488765,black
32848312,black
12655816,equal
18236988,white
22474168,equal
11259630,black
2471302,equal
15373703,equal
34846912,equal
16642207,white
26780623,equal
33451755,white
971785,black
21716065,black
2239725,white
1102367,black
4046631,white
14885368,white
4357115,white
1761578,black
25830625,white
33799283,black
14337636,black
29215075,white
29217763,black
31098531,equal
15850722,white
32843060,black
14172386,white
1118996,equal
27773077,equal
22036668,equal
10658618,black
7788923,white
35508121,white
3854662,white
11128084,black
2582674,white
7532764,white
12642826,black
36271449,equal
16308621,equal
34357557,black
1725204,white
57434,black
7134848,equal
15860767,equal
28076405,white
33179487,white
22405306,equal
26097870,equal
31234251,equal
23001985,black
29404418,equal
8994316,white
4593435,white
10925407,white
10447419,white
36130658,black
26159967,white
14187035,black
35412577,white
15849619,white
23150726,white
16916104,black
30425962,white
10154590,black
12551173,black
2219323,black
2325475,white
20506527,black
21550418,equal
29590328,equal
31715597,equal
31920007,equal
15989363,white
3117791,equal
12997768,equal
31691972,black
26673831,white
11476577,black
28788185,black
14902429,white
28103712,white
15021507,white
33805078,white
9377203,white
11390057,equal
33435564,black
29416629,white
27728325,equal
8737867,equal
3449359,black
22273004,white
15202801,white
31110417,equal
27584246,equal
12754150,equal
19357813,equal
35845556,black
28610893,equal
23037844,white
29752351,black
34496683,black
8156749,white
28930010,white
34437343,white
9940916,black
1799480,equal
22000856,white
23569412,white
31039026,white
23170923,black
21161532,white
29155909,equal
2985379,black
6921001,equal
31650139,equal
21983310,white
28821283,equal
35327558,white
20249460,black
5251326,white
37040114,equal
4323602,white
36774542,equal
30253258,equal
7351741,black
22400651,black
14963907,equal
2994192,equal
4627096,black
17669574,white
11391172,white
2006760,equal
8957668,equal
4023579,equal
16424750,black
16854734,equal
16925731,white
22755439,white
30064538,black
23729325,black
10888008,white
5523169,equal
34984974,white
11480919,black
36148517,white
32840984,black
9033784,equal
36207167,black
10247555,white
17110071,equal
33092553,white
12678770,black
912830,black
20295828,white
16332005,equal
16080990,white
29640172,white
14679885,black
19074284,black
15962257,equal
15926964,black
25673983,white
1390166,black
3204062,equal
22134491,equal
5049495,black
36728802,equal
14386520,white
18253063,equal
16628701,black
9354971,equal
32310901,equal
394381,black
16070037,white
21473415,equal
32562837,equal
30425997,white
12902161,black
3688502,white
21137386,white
21904110,black
15953102,white
14612093,white
24764288,equal
32865491,white
31795687,white
2054095,equal
14423594,black
30687393,black
12499737,equal
36335705,black
397890,equal
15342239,white
28357927,white
25684813,white
2840685,black
17253193,black
19411733,black
14004706,equal
12821987,black
22770974,black
29610149,white
22804354,white
18353350,equal
23883665,white
6172592,black
17456924,black
2146262,equal
36106681,white
10746455,equal
27941995,black
16320879,white
23723988,equal
11527434,white
32007498,white
34860016,black
18911566,equal
34457252,black
9761035,black
18286123,white
12022590,equal
25887746,black
26548141,black
33863984,equal
14392188,equal
5313165,black
9765335,black
27108087,black
16404309,white
8378873,black
7503311,white
16350419,black
4830959,black
199997,white
5479976,equal
18578807,black
23850064,equal
17657463,black
16895459,black
8978180,equal
10929664,black
30332097,equal
4951021,black
8315041,white
35430336,equal
20398048,black
7287208,equal
19481169,black
6983566,black
9385553,black
7217193,white
3324406,equal
13484756,equal
16479546,white
35351042,white
8358047,white
34166505,white
28951244,equal
5166598,equal
25990311,white
5915862,equal
36565191,equal
32647045,black
9470367,white
31399717,black
9141148,white
36318488,equal
30870194,white
35848200,white
14933211,equal
18434458,white
17662390,black
19356167,white
22401360,equal
18483621,equal
2307411,black
3096856,equal
9494873,equal
27459514,black
28127082,white
5816033,white
19130687,white
23795543,equal
28221260,equal
15621826,black
17762098,black
31629882,equal
27458834,equal
15318653,black
6955788,white
32859516,equal
19140675,equal
31196450,black
16753338,black
17741097,white
12843906,white
6081271,black
15077681,black
5321056,black
31647910,equal
30058193,black
28092299,black
33149680,white
30488708,black
34558150,black
23765553,equal
20562752,equal
6550402,black
14555658,black
22514484,white
32737893,equal
15858230,white
21505850,black
33548792,black
30801677,black
797206,black
21491970,black
33529153,black
2184804,equal
35165327,equal
30420994,black
9812585,white
23436325,black
28769478,white
9634560,equal
34380281,equal
34727278,black
27001287,black
35854352,equal
21304101,equal
2999012,equal
18932201,black
32261081,equal
20281900,black
35535617,white
20634856,white
32147273,equal
10036790,equal
15181832,white
13642167,equal
33111511,black
22000226,equal
34708573,black
29698265,white
11569140,equal
35578138,black
21149195,black
31109868,equal
25854065,black
23914103,black
2784752,white
28795123,black
31076265,white
30503974,white
24109222,black
21100155,white
6667713,equal
6722948,white
15715828,equal
2730894,equal
34801477,black
34564008,black
8296157,black
22857475,black
36454855,white
13774435,black
30101425,equal
17614567,white
7522275,equal
11201640,white
19155320,black
1040835,white
35650756,equal
22604042,black
16986944,white
1079096,black
16038268,black
25241180,white
34281927,black
8424682,equal
5308303,white
15247872,white
1493459,white
17735139,equal
7598400,white
17062548,white
10520935,equal
29739072,black
3417016,black
21766452,black
122324,equal
22167042,white
15820568,black
13676502,white
9033851,equal
20256785,black
2343221,white
34869939,equal
24730044,equal
5231804,white
8370013,white
7001670,equal
17637274,white
25602617,black
14651294,black
20755736,equal
8417098,black
24806664,equal
20945136,equal
2518874,black
2025995,equal
19612580,equal
17452082,black
31705861,white
15203613,white
15921907,equal
18562040,black
19120835,white
23627371,equal
10867315,white
25695776,black
31348982,white
18453830,equal
17832249,black
12469235,equal
10481704,white
12024628,equal
20982744,equal
4205181,black
12031819,equal
23297953,white
19319486,black
3103016,black
34840897,black
14687328,equal
18755638,black
17058269,white
27931734,equal
24033442,equal
34498880,black
8204338,black
34432069,black
6877650,equal
11517546,black
21406616,white
5226220,white
33436178,black
477151,white
1148544,black
12533417,white
19164411,equal
33905725,equal
35157248,equal
18009440,white
18274481,black
17409082,equal
14974819,black
25082763,black
34359718,white
31476703,white
5149318,black
25456492,black
35787885,equal
19020847,white
29990960,black
402784,white
30217723,equal
1301587,black
9658303,white
8300672,white
26602468,white
5415161,white
3380824,black
34626881,black
28059886,equal
22414454,white
14807946,equal
268306,white
1656566,white
16824840,equal
24813176,black
21732443,white
6216061,black
28712306,black
23909986,black
889433,equal
33895427,black
9979052,black
23866923,equal
19887930,equal
26648965,white
35521456,white
23765041,equal
3973117,equal
30567768,black
627033,white
5600500,black
32839572,equal
21401642,black
4766490,black
15052465,black
11115554,white
25381844,equal
8275032,white
27266435,equal
17425925,black
36022811,black
12529445,black
28326895,equal
7934663,white
31346921,equal
4272758,white
398269,white
25271548,black
22598960,white
35358401,equal
19411895,white
30037480,white
18304694,equal
29132859,black
4772331,white
27194888,black
22747293,equal
27167705,equal
16708712,black
30658758,white
19003099,black
5099148,black
11035728,equal
4868966,white
11006869,black
23245046,black
5283481,equal
13049202,white
2622738,white
7653125,white
13437363,white
26309877,equal
30940995,black
32183178,equal
18892090,black
14154260,black
4839147,white
11604559,equal
17933372,black
12919554,black
10407691,black
27299306,white
13588267,equal
3248419,equal
2105088,black
33010944,black
29716937,white
33314485,black
377899,white
16602744,equal
16321717,white
27209595,white
3485375,white
3468117,equal
31651350,equal
11568874,equal
30918697,white
20340867,equal
6586884,white
14237589,white
34093545,equal
17721980,black
22354255,white
6041706,black
15047778,black
15088210,white
19156519,black
26754719,equal
25604392,black
1917807,equal
12350980,black
7878692,white
31024661,white
22514553,white
20113132,black
5423564,white
14091345,white
906926,equal
36115387,black
8057783,white
30837094,white
